DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,30,13.4703333333333,0.00290799344854003,0.9654,0.00153332788798467,0.0191566666666667,0.0475632160368739,0.79462,0.0257703388975128,0.20538,0.0997060409715729,0.0356666666666667,0.052969683170078,0.0348933333333333,0.0303770461748136
0.1,30,13.5493333333333,0.00293762709694554,0.96513,0.00151879102014033,0.01929,0.0465477983133909,0.792276666666667,0.0265968345827852,0.207723333333333,0.101442871674505,0.0359033333333333,0.0528362998457437,0.03538,0.0293879409743128
0.2,30,13.64,0.00299521481130818,0.964806666666667,0.00150948889876508,0.0194433333333333,0.0460143279086052,0.788633333333333,0.0271770333963809,0.211366666666667,0.101400636039265,0.0362233333333333,0.0527729490706088,0.0359166666666667,0.0290358200534747
0.3,30,13.7426666666667,0.00305883985236954,0.964446666666667,0.00150478685991705,0.01964,0.0452735499975166,0.784126666666667,0.0276459811330787,0.215873333333333,0.100419772548457,0.0365966666666667,0.05233410178445,0.0365366666666667,0.0283435445275116
0.4,30,13.856,0.00309288286543317,0.96401,0.00151216410104863,0.01986,0.0446819214763187,0.779453333333333,0.0283081192613207,0.220546666666667,0.10004620905009,0.03702,0.0512531878089714,0.0372333333333333,0.0280672587783168
0.5,30,13.98,0.00316081183468997,0.96353,0.0015377008988539,0.02018,0.0438073713247272,0.774163333333333,0.0288658900893231,0.225836666666667,0.0989516628146477,0.0376133333333333,0.0500791479738753,0.0380433333333333,0.0277639136612337
0.6,30,14.1146666666667,0.00312692395654119,0.96296,0.00156117617486754,0.0205433333333333,0.0430308432262602,0.76881,0.0295831913044613,0.23119,0.0983773230104369,0.0383133333333333,0.0485336046423572,0.0389566666666667,0.0274266780492464
0.7,30,14.2603333333333,0.00314284631871807,0.96233,0.00157628305492883,0.0209566666666667,0.042355775663124,0.763423333333333,0.0303257498042463,0.236576666666667,0.0978599678809847,0.03907,0.0471812540343384,0.0399866666666667,0.02654917763199
0.8,30,14.4123333333333,0.00312551963686991,0.961556666666667,0.00160473013162006,0.02138,0.0416303101636274,0.75879,0.0311399535636886,0.24121,0.0979589791658359,0.0398866666666667,0.0455367815558971,0.0410533333333333,0.0258998593451399
0.9,30,14.567,0.00319328483970282,0.96053,0.00165728496867989,0.0218933333333333,0.042294638078445,0.753506666666667,0.0319219474184518,0.246493333333333,0.0975823559506123,0.04085,0.044760099733752,0.0421566666666667,0.0254299377098735
1,30,14.727,0.00339170375150735,0.959406666666667,0.00166640278619264,0.0224433333333333,0.0419466765942541,0.74805,0.0327207522169683,0.25195,0.0971492704739161,0.04178,0.0434765003374626,0.0432966666666667,0.0246103662205584
