DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,13.47,0.00599947069503387,0.96559,0.00191003464939293,0.01962,0.0675870262366618,0.79688,0.0481753980639085,0.20312,0.189001630608347,0.03692,0.0902866533665501,0.03553,0.0443918359214903
0.1,10,13.547,0.00625114037866261,0.96527,0.00190697188710709,0.01981,0.0689186821794409,0.79417,0.0507787770183583,0.20583,0.195923729994022,0.03734,0.0929846590288801,0.03604,0.0433346559500374
0.2,10,13.638,0.00646562689052235,0.96492,0.0019357541484546,0.02003,0.0696073577768651,0.79168,0.0528990671437165,0.20832,0.201032706779654,0.03784,0.0958585829803148,0.03659,0.0430569767364338
0.3,10,13.742,0.00657329893719508,0.96449,0.00201275255399008,0.02025,0.0719154887210921,0.78681,0.05506796416791,0.21319,0.203236666292759,0.03838,0.0984374564087526,0.03722,0.0421044773449504
0.4,10,13.856,0.00667225076685241,0.96401,0.00205708130001645,0.02053,0.0724992861012666,0.78295,0.0577748911142161,0.21705,0.208407514387816,0.03891,0.0974521033318811,0.0379,0.0425476476442438
0.5,10,13.983,0.00683200956558775,0.96346,0.0021463488580728,0.02087,0.0726388443819681,0.77869,0.0601667162547004,0.22131,0.211699517782173,0.03955,0.0965184960777049,0.03859,0.043378456579262
0.6,10,14.119,0.00671665188488413,0.9628,0.00225650878078177,0.02125,0.0735990384906186,0.77336,0.0624359807685796,0.22664,0.213049285594726,0.04022,0.0963004311085051,0.03942,0.0436979017592398
0.7,10,14.268,0.00662549866469757,0.96211,0.00233156071874471,0.02167,0.0748654065232555,0.76911,0.0649636727191639,0.23089,0.216398329615991,0.04092,0.0962448082451202,0.04038,0.043761628765791
0.8,10,14.423,0.00660497315560297,0.96126,0.00235053540955581,0.0221,0.0754859874998952,0.76301,0.0663291259109492,0.23699,0.213552413018749,0.04169,0.0948373231191468,0.04142,0.0424406481473357
0.9,10,14.577,0.0063702004317354,0.96024,0.00244715648455285,0.0227,0.0764410576008825,0.7565,0.0681599061648807,0.2435,0.211757572951672,0.04264,0.0935781306166063,0.04251,0.0413675603688504
1,10,14.746,0.00648501323722098,0.9587,0.00246295756306114,0.02333,0.0730582458943208,0.74989,0.0702565168660508,0.25011,0.210645953511186,0.0436,0.0894651158714275,0.04365,0.0410299145966672
